Time,Open,High,Low,Last,Change,%Chg,Volume
07/15/2022,1958,2040,1950,2040,46,+2.31%,230403
07/14/2022,1938,1996,1938,1994,14,+0.71%,80029
07/13/2022,2075,2075,1940,1980,-2,-0.10%,55795
07/12/2022,1978,1988,1932,1982,-8,-0.40%,30652
07/11/2022,2000,2025,1940,1990,0,0.00%,518391
07/08/2022,1966,1990,1934,1990,6,+0.30%,80351
07/07/2022,2015,2055,1980,1984,-6,-0.30%,47350
07/06/2022,2040,2040,1980,1990,32,+1.63%,40138
07/05/2022,1996,2140,1918,1958,-8,-0.41%,37295
07/04/2022,1888,1993.48,1888,1966,-16,-0.81%,22012
07/01/2022,2065,2065,1940,1982,6,+0.30%,38979
06/30/2022,1960,1994,1928,1976,-44,-2.18%,82991
06/29/2022,2010,2030,1980,2020,-5,-0.25%,39135
06/28/2022,2080,2100,2015,2025,-35,-1.70%,46791
06/27/2022,1978,2115,1978,2060,-15,-0.72%,52582
06/24/2022,1968,2075,1968,2075,89,+4.48%,48839
06/23/2022,2030,2035,1968,1986,-34,-1.68%,58703
06/22/2022,1960,2045,1944,2020,24,+1.20%,55670
06/21/2022,1966,2045,1896.4,1996,38,+1.94%,76178
06/20/2022,1970,2025,1920,1958,18,+0.93%,127150
06/17/2022,2065,2065,1940,1940,-46,-2.32%,264580
06/16/2022,2080,2165,1955.291,1986,-184,-8.48%,218268
06/15/2022,2125,2190,2087,2170,80,+3.83%,301002
06/14/2022,2160,2170,2035,2090,-40,-1.88%,199627
06/13/2022,2310,2310,2115,2130,-90,-4.05%,33080
06/10/2022,2345,2345,2214.027,2220,-30,-1.33%,37332
06/09/2022,2345,2345,2245,2250,-20,-0.88%,160419
06/08/2022,2285,2345,2255,2270,-15,-0.66%,98402
06/07/2022,2335,2358.349,2265,2285,-50,-2.14%,88651
06/06/2022,2200,2370,2200,2335,110,+4.94%,54910
06/01/2022,2215,2290,2215,2225,0,0.00%,142966
05/31/2022,2310,2335,2225,2225,-90,-3.89%,103826
05/30/2022,2360,2370,2295,2315,10,+0.43%,28541
05/27/2022,2365,2365,2235,2305,60,+2.67%,36572
05/26/2022,2175,2260,2172.8,2245,75,+3.46%,27304
05/25/2022,2185,2220,2075,2170,-20,-0.91%,58514
05/24/2022,2100,2220,2100,2190,40,+1.86%,65732
05/23/2022,2090,2215,2090,2150,-10,-0.46%,87489
"Downloaded from Barchart.com as of 06-05-2023 04:53pm CDT"
