Time,Open,High,Low,Last,Change,%Chg,Volume
06/08/2022,645.5,648.995,643.202,646.214,11.089,+1.75%,448
06/07/2022,633,638.5,626,635.125,-6.651,-1.04%,1562
06/01/2022,649.5,649.5,635.5,641.776,-6.724,-1.04%,1484
05/31/2022,659.5,659.5,645,648.5,-14.5,-2.19%,868
05/30/2022,661.5,665,656,663,11.125,+1.71%,1135
05/27/2022,633,657,633,651.875,20.375,+3.23%,1360
05/25/2022,643,648.5,629,631.5,-7.5,-1.17%,1817
05/24/2022,651,652,639,639,-19,-2.89%,1836
05/23/2022,656.5,658.016,648.5,658,8,+1.23%,3184
"Downloaded from Barchart.com as of 06-08-2023 05:00pm CDT"
